Tagesgruppe;Linie;Richtung;Abfahrtszeit;Starthaltestelle;Geplant;Erhoben;Güteprüfung ok
Montag - Freitag Ferien;316250;2;09:00:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;09:08:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;11:40:00;Ditzingen Thalesplatz;13;8;8
Montag - Freitag Ferien;316250;2;11:55:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;12:10:00;Ditzingen Thalesplatz;13;9;9
Montag - Freitag Ferien;316250;2;12:25:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;12:40:00;Ditzingen Thalesplatz;13;7;7
Montag - Freitag Ferien;316250;2;12:55:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;13:10:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;13:25:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;13:40:00;Ditzingen Thalesplatz;13;2;1
Montag - Freitag Ferien;316250;2;15:23:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;15:28:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;15:38:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;15:43:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;15:53:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;15:58:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;16:08:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;16:13:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;16:23:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;16:28:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;16:38:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;16:43:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;16:53:00;Ditzingen Thalesplatz;13;1;1
Montag - Freitag Ferien;316250;2;16:58:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:08:00;Ditzingen Thalesplatz;13;1;0
Montag - Freitag Ferien;316250;2;17:13:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:23:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:28:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:38:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:43:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:53:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;17:58:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;18:10:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;18:25:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;18:40:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;18:55:00;Ditzingen Thalesplatz;13;1;0
Montag - Freitag Ferien;316250;2;19:10:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;19:25:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Ferien;316250;2;19:40:00;Ditzingen Thalesplatz;13;0;0
Montag - Freitag Schule;316250;2;05:51:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;06:06:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;06:21:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;06:36:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;06:45:00;Ditzingen Thalesplatz;50;8;7
Montag - Freitag Schule;316250;2;06:53:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;07:00:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;07:08:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;07:15:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;07:23:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;07:30:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;07:38:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;07:45:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;07:53:00;Ditzingen Thalesplatz;50;1;1
Montag - Freitag Schule;316250;2;08:00:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;08:08:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;08:15:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;08:23:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;08:30:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;08:38:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;08:45:00;Ditzingen Thalesplatz;50;9;8
Montag - Freitag Schule;316250;2;08:53:00;Ditzingen Thalesplatz;50;24;22
Montag - Freitag Schule;316250;2;09:00:00;Ditzingen Thalesplatz;50;11;9
Montag - Freitag Schule;316250;2;09:08:00;Ditzingen Thalesplatz;50;22;20
Montag - Freitag Schule;316250;2;11:40:00;Ditzingen Thalesplatz;50;21;18
Montag - Freitag Schule;316250;2;11:55:00;Ditzingen Thalesplatz;50;7;4
Montag - Freitag Schule;316250;2;12:10:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;12:25:00;Ditzingen Thalesplatz;50;6;3
Montag - Freitag Schule;316250;2;12:40:00;Ditzingen Thalesplatz;50;1;0
Montag - Freitag Schule;316250;2;12:55:00;Ditzingen Thalesplatz;50;7;3
Montag - Freitag Schule;316250;2;13:10:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;13:25:00;Ditzingen Thalesplatz;50;6;3
Montag - Freitag Schule;316250;2;13:40:00;Ditzingen Thalesplatz;50;3;2
Montag - Freitag Schule;316250;2;15:23:00;Ditzingen Thalesplatz;50;11;11
Montag - Freitag Schule;316250;2;15:28:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;15:38:00;Ditzingen Thalesplatz;50;11;11
Montag - Freitag Schule;316250;2;15:43:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;15:53:00;Ditzingen Thalesplatz;50;11;11
Montag - Freitag Schule;316250;2;15:58:00;Ditzingen Thalesplatz;50;1;1
Montag - Freitag Schule;316250;2;16:08:00;Ditzingen Thalesplatz;50;11;11
Montag - Freitag Schule;316250;2;16:13:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;16:23:00;Ditzingen Thalesplatz;50;11;11
Montag - Freitag Schule;316250;2;16:28:00;Ditzingen Thalesplatz;50;24;22
Montag - Freitag Schule;316250;2;16:38:00;Ditzingen Thalesplatz;50;10;10
Montag - Freitag Schule;316250;2;16:43:00;Ditzingen Thalesplatz;50;22;21
Montag - Freitag Schule;316250;2;16:53:00;Ditzingen Thalesplatz;50;12;12
Montag - Freitag Schule;316250;2;16:58:00;Ditzingen Thalesplatz;50;1;1
Montag - Freitag Schule;316250;2;17:08:00;Ditzingen Thalesplatz;50;6;5
Montag - Freitag Schule;316250;2;17:13:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;17:23:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;17:28:00;Ditzingen Thalesplatz;50;1;0
Montag - Freitag Schule;316250;2;17:38:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;17:43:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;17:53:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;17:58:00;Ditzingen Thalesplatz;50;0;0
Montag - Freitag Schule;316250;2;18:10:00;Ditzingen Thalesplatz;50;6;4
Montag - Freitag Schule;316250;2;18:25:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;18:40:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;18:55:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;19:10:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;19:25:00;Ditzingen Thalesplatz;50;5;4
Montag - Freitag Schule;316250;2;19:40:00;Ditzingen Thalesplatz;50;6;5
Montag - Freitag Ferien;340210;1;25:38:00;Waiblingen;3;0;0
Montag - Freitag Ferien;340210;1;26:38:00;Waiblingen;3;0;0
Montag - Freitag Ferien;340210;1;27:38:00;Waiblingen;3;0;0
Montag - Freitag Ferien;340210;1;28:38:00;Waiblingen;3;0;0
Montag - Freitag Ferien;340210;1;29:38:00;Waiblingen;3;0;0
Montag - Freitag Schule;340210;1;25:38:00;Waiblingen;10;4;4
Montag - Freitag Schule;340210;1;26:38:00;Waiblingen;10;4;4
Montag - Freitag Schule;340210;1;27:38:00;Waiblingen;10;4;4
Montag - Freitag Schule;340210;1;28:38:00;Waiblingen;10;3;3
Montag - Freitag Schule;340210;1;29:38:00;Waiblingen;10;4;4
Samstag;340210;1;25:38:00;Waiblingen;12;4;4
Samstag;340210;1;26:38:00;Waiblingen;12;4;4
Samstag;340210;1;27:38:00;Waiblingen;12;4;3
Samstag;340210;1;28:38:00;Waiblingen;12;4;4
Samstag;340210;1;29:38:00;Waiblingen;12;4;3
Sonn-/Feiertag;340210;1;25:38:00;Waiblingen;3;0;0
Sonn-/Feiertag;340210;1;26:38:00;Waiblingen;3;0;0
Sonn-/Feiertag;340210;1;27:38:00;Waiblingen;3;0;0
Sonn-/Feiertag;340210;1;28:38:00;Waiblingen;3;0;0
Sonn-/Feiertag;340210;1;29:38:00;Waiblingen;3;0;0
Montag - Freitag Ferien;340310;1;25:36:00;Waiblingen;3;2;1
Montag - Freitag Ferien;340310;1;26:36:00;Waiblingen;3;2;2
Montag - Freitag Ferien;340310;1;27:36:00;Waiblingen;3;2;2
Montag - Freitag Ferien;340310;1;28:36:00;Waiblingen;3;2;2
Montag - Freitag Ferien;340310;1;29:36:00;Waiblingen;3;2;2
Montag - Freitag Schule;340310;1;25:36:00;Waiblingen;10;0;0
Montag - Freitag Schule;340310;1;26:36:00;Waiblingen;10;0;0
Montag - Freitag Schule;340310;1;27:36:00;Waiblingen;10;0;0
Montag - Freitag Schule;340310;1;28:36:00;Waiblingen;10;0;0
Montag - Freitag Schule;340310;1;29:36:00;Waiblingen;10;0;0
Samstag;340310;1;25:36:00;Waiblingen;12;7;2
Samstag;340310;1;26:36:00;Waiblingen;12;7;7
Samstag;340310;1;27:36:00;Waiblingen;12;7;1
Samstag;340310;1;28:36:00;Waiblingen;12;7;6
Samstag;340310;1;29:36:00;Waiblingen;12;7;4
Sonn-/Feiertag;340310;1;25:36:00;Waiblingen;3;1;1
Sonn-/Feiertag;340310;1;26:36:00;Waiblingen;3;1;1
Sonn-/Feiertag;340310;1;27:36:00;Waiblingen;3;1;1
Sonn-/Feiertag;340310;1;28:36:00;Waiblingen;3;1;1
Sonn-/Feiertag;340310;1;29:36:00;Waiblingen;3;1;1
Montag - Freitag Ferien;340310;2;24:59:00;Großheppach Kath. Kirche;1;0;0
Montag - Freitag Ferien;340310;2;25:01:00;Kleinheppach Heckbachstr.;2;0;0
Montag - Freitag Ferien;340310;2;25:59:00;Großheppach Kath. Kirche;1;1;1
Montag - Freitag Ferien;340310;2;26:01:00;Kleinheppach Heckbachstr.;2;1;1
Montag - Freitag Ferien;340310;2;26:59:00;Großheppach Kath. Kirche;1;1;1
Montag - Freitag Ferien;340310;2;27:01:00;Kleinheppach Heckbachstr.;2;1;1
Montag - Freitag Ferien;340310;2;27:59:00;Großheppach Kath. Kirche;1;1;1
Montag - Freitag Ferien;340310;2;28:01:00;Kleinheppach Heckbachstr.;2;1;1
Montag - Freitag Ferien;340310;2;28:59:00;Großheppach Kath. Kirche;1;1;1
Montag - Freitag Ferien;340310;2;29:01:00;Kleinheppach Heckbachstr.;2;1;1
Montag - Freitag Schule;340310;2;24:59:00;Großheppach Kath. Kirche;4;1;1
Montag - Freitag Schule;340310;2;25:01:00;Kleinheppach Heckbachstr.;6;3;3
Montag - Freitag Schule;340310;2;25:59:00;Großheppach Kath. Kirche;4;0;0
Montag - Freitag Schule;340310;2;26:01:00;Kleinheppach Heckbachstr.;6;0;0
Montag - Freitag Schule;340310;2;26:59:00;Großheppach Kath. Kirche;4;0;0
Montag - Freitag Schule;340310;2;27:01:00;Kleinheppach Heckbachstr.;6;0;0
Montag - Freitag Schule;340310;2;27:59:00;Großheppach Kath. Kirche;4;0;0
Montag - Freitag Schule;340310;2;28:01:00;Kleinheppach Heckbachstr.;6;0;0
Montag - Freitag Schule;340310;2;28:59:00;Großheppach Kath. Kirche;4;0;0
Montag - Freitag Schule;340310;2;29:01:00;Kleinheppach Heckbachstr.;6;0;0
Samstag;340310;2;24:59:00;Großheppach Kath. Kirche;5;3;2
Samstag;340310;2;25:01:00;Kleinheppach Heckbachstr.;7;1;1
Samstag;340310;2;25:59:00;Großheppach Kath. Kirche;5;4;3
Samstag;340310;2;26:01:00;Kleinheppach Heckbachstr.;7;3;2
Samstag;340310;2;26:59:00;Großheppach Kath. Kirche;5;4;4
Samstag;340310;2;27:01:00;Kleinheppach Heckbachstr.;7;3;3
Samstag;340310;2;27:59:00;Großheppach Kath. Kirche;5;4;4
Samstag;340310;2;28:01:00;Kleinheppach Heckbachstr.;7;3;3
Samstag;340310;2;28:59:00;Großheppach Kath. Kirche;5;4;3
Samstag;340310;2;29:01:00;Kleinheppach Heckbachstr.;7;3;2
Sonn-/Feiertag;340310;2;24:59:00;Großheppach Kath. Kirche;2;0;0
Sonn-/Feiertag;340310;2;25:01:00;Kleinheppach Heckbachstr.;1;0;0
Sonn-/Feiertag;340310;2;25:59:00;Großheppach Kath. Kirche;2;1;1
Sonn-/Feiertag;340310;2;26:01:00;Kleinheppach Heckbachstr.;1;0;0
Sonn-/Feiertag;340310;2;26:59:00;Großheppach Kath. Kirche;2;1;1
Sonn-/Feiertag;340310;2;27:01:00;Kleinheppach Heckbachstr.;1;0;0
Sonn-/Feiertag;340310;2;27:59:00;Großheppach Kath. Kirche;2;1;1
Sonn-/Feiertag;340310;2;28:01:00;Kleinheppach Heckbachstr.;1;0;0
Sonn-/Feiertag;340310;2;28:59:00;Großheppach Kath. Kirche;2;1;1
Sonn-/Feiertag;340310;2;29:01:00;Kleinheppach Heckbachstr.;1;0;0
Montag - Freitag Ferien;340550;1;25:32:00;Zuffenhausen Porsche;3;1;0
Montag - Freitag Ferien;340550;1;26:32:00;Zuffenhausen Porsche;3;1;1
Montag - Freitag Ferien;340550;1;27:32:00;Zuffenhausen Porsche;3;1;1
Montag - Freitag Ferien;340550;1;28:32:00;Zuffenhausen Porsche;3;1;0
Montag - Freitag Schule;340550;1;25:32:00;Zuffenhausen Porsche;10;2;1
Montag - Freitag Schule;340550;1;26:32:00;Zuffenhausen Porsche;10;2;1
Montag - Freitag Schule;340550;1;27:32:00;Zuffenhausen Porsche;10;2;1
Montag - Freitag Schule;340550;1;28:32:00;Zuffenhausen Porsche;10;2;0
Samstag;340550;1;25:32:00;Zuffenhausen Porsche;12;8;6
Samstag;340550;1;26:32:00;Zuffenhausen Porsche;12;7;6
Samstag;340550;1;27:32:00;Zuffenhausen Porsche;12;7;6
Samstag;340550;1;28:32:00;Zuffenhausen Porsche;12;6;3
Sonn-/Feiertag;340550;1;25:32:00;Zuffenhausen Porsche;3;0;0
Sonn-/Feiertag;340550;1;26:32:00;Zuffenhausen Porsche;3;0;0
Sonn-/Feiertag;340550;1;27:32:00;Zuffenhausen Porsche;3;0;0
Sonn-/Feiertag;340550;1;28:32:00;Zuffenhausen Porsche;3;0;0
Montag - Freitag Ferien;340550;2;25:12:00;Hemmingen Rathaus;3;1;1
Montag - Freitag Ferien;340550;2;26:03:00;Eberdingen Rathausstraße;3;1;0
Montag - Freitag Ferien;340550;2;27:03:00;Eberdingen Rathausstraße;3;1;1
Montag - Freitag Ferien;340550;2;28:03:00;Eberdingen Rathausstraße;3;1;1
Montag - Freitag Schule;340550;2;25:12:00;Hemmingen Rathaus;10;2;2
Montag - Freitag Schule;340550;2;26:03:00;Eberdingen Rathausstraße;10;2;1
Montag - Freitag Schule;340550;2;27:03:00;Eberdingen Rathausstraße;10;2;1
Montag - Freitag Schule;340550;2;28:03:00;Eberdingen Rathausstraße;10;2;1
Samstag;340550;2;25:12:00;Hemmingen Rathaus;12;9;8
Samstag;340550;2;26:03:00;Eberdingen Rathausstraße;12;8;6
Samstag;340550;2;27:03:00;Eberdingen Rathausstraße;12;9;8
Samstag;340550;2;28:03:00;Eberdingen Rathausstraße;12;10;9
Sonn-/Feiertag;340550;2;25:12:00;Hemmingen Rathaus;3;0;0
Sonn-/Feiertag;340550;2;26:03:00;Eberdingen Rathausstraße;3;0;0
Sonn-/Feiertag;340550;2;27:03:00;Eberdingen Rathausstraße;3;0;0
Sonn-/Feiertag;340550;2;28:03:00;Eberdingen Rathausstraße;3;0;0
Montag - Freitag Ferien;340650;1;26:40:00;Ditzingen;3;3;3
Montag - Freitag Ferien;340650;1;27:40:00;Ditzingen;3;3;2
Montag - Freitag Ferien;340650;1;28:40:00;Ditzingen;3;2;2
Montag - Freitag Schule;340650;1;26:40:00;Ditzingen;10;10;4
Montag - Freitag Schule;340650;1;27:40:00;Ditzingen;10;10;6
Montag - Freitag Schule;340650;1;28:40:00;Ditzingen;10;5;3
Samstag;340650;1;26:40:00;Ditzingen;12;4;4
Samstag;340650;1;27:40:00;Ditzingen;12;6;6
Samstag;340650;1;28:40:00;Ditzingen;12;6;6
Sonn-/Feiertag;340650;1;26:40:00;Ditzingen;3;3;2
Sonn-/Feiertag;340650;1;27:40:00;Ditzingen;3;3;3
Sonn-/Feiertag;340650;1;28:40:00;Ditzingen;3;3;3
Montag - Freitag Ferien;340650;2;26:01:00;Heimerdingen Wiesenäckerstraße;3;3;3
Montag - Freitag Ferien;340650;2;27:01:00;Heimerdingen Wiesenäckerstraße;3;3;3
Montag - Freitag Ferien;340650;2;28:01:00;Heimerdingen Wiesenäckerstraße;3;3;3
Montag - Freitag Schule;340650;2;26:01:00;Heimerdingen Wiesenäckerstraße;10;10;7
Montag - Freitag Schule;340650;2;27:01:00;Heimerdingen Wiesenäckerstraße;10;10;6
Montag - Freitag Schule;340650;2;28:01:00;Heimerdingen Wiesenäckerstraße;10;9;6
Samstag;340650;2;26:01:00;Heimerdingen Wiesenäckerstraße;12;5;5
Samstag;340650;2;27:01:00;Heimerdingen Wiesenäckerstraße;12;5;5
Samstag;340650;2;28:01:00;Heimerdingen Wiesenäckerstraße;12;6;6
Sonn-/Feiertag;340650;2;26:01:00;Heimerdingen Wiesenäckerstraße;3;3;3
Sonn-/Feiertag;340650;2;27:01:00;Heimerdingen Wiesenäckerstraße;3;3;3
Sonn-/Feiertag;340650;2;28:01:00;Heimerdingen Wiesenäckerstraße;3;3;3
Montag - Freitag Ferien;786660;1;05:58:00;Cleebronn Mitte;13;0;0
Montag - Freitag Ferien;786660;1;06:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;07:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;08:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;09:51:00;Cleeb. Tripsdrill Erlebnispark;13;0;0
Montag - Freitag Ferien;786660;1;10:43:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;11:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;12:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;13:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;14:13:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;14:43:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;15:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;16:15:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;17:15:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;18:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Ferien;786660;1;20:48:00;Bönnigheim Schulzentrum;13;0;0
Montag - Freitag Schule;786660;1;05:58:00;Cleebronn Mitte;50;0;0
Montag - Freitag Schule;786660;1;06:48:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;07:17:00;Freudental Besigh. Str.;50;0;0
Montag - Freitag Schule;786660;1;08:10:00;Freudental Besigh. Str.;50;0;0
Montag - Freitag Schule;786660;1;08:48:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;09:51:00;Cleeb. Tripsdrill Erlebnispark;50;0;0
Montag - Freitag Schule;786660;1;10:43:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;12:13:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;12:58:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;13:48:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;14:13:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;14:43:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;15:35:00;Freudental Besigh. Str.;50;0;0
Montag - Freitag Schule;786660;1;16:18:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;16:23:00;Cleeb. Tripsdrill Erlebnispark;50;0;0
Montag - Freitag Schule;786660;1;17:18:00;Freudental Besigh. Str.;50;0;0
Montag - Freitag Schule;786660;1;18:48:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;1;20:48:00;Bönnigheim Schulzentrum;50;0;0
Samstag;786660;1;07:31:00;Cleebronn Mitte;12;0;0
Samstag;786660;1;08:54:00;Cleeb. Tripsdrill Erlebnispark;12;0;0
Samstag;786660;1;10:46:00;Bönnigheim Schulzentrum;12;0;0
Samstag;786660;1;12:46:00;Bönnigheim Schulzentrum;12;0;0
Samstag;786660;1;14:46:00;Bönnigheim Schulzentrum;12;0;0
Samstag;786660;1;16:46:00;Bönnigheim Schulzentrum;12;0;0
Samstag;786660;1;18:51:00;Bönnigheim Schulzentrum;12;0;0
Samstag;786660;1;21:01:00;Cleebronn Mitte;12;0;0
Sonn-/Feiertag;786660;1;09:46:00;Bönnigheim Schulzentrum;16;0;0
Sonn-/Feiertag;786660;1;13:46:00;Bönnigheim Schulzentrum;16;0;0
Sonn-/Feiertag;786660;1;17:46:00;Bönnigheim Schulzentrum;16;0;0
Sonn-/Feiertag;786660;1;22:01:00;Cleebronn Mitte;16;0;0
Montag - Freitag Ferien;786660;2;06:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;07:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;08:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;09:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;10:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;11:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;12:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;13:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;13:46:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;14:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;15:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;15:46:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;16:46:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;18:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;20:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;21:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;21:46:00;Brackenheim ZOB;13;0;0
Montag - Freitag Ferien;786660;2;23:16:00;Brackenheim ZOB;13;0;0
Montag - Freitag Schule;786660;2;06:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;06:46:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;07:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;07:46:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;08:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;09:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;10:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;11:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;12:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;12:50:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;13:46:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;14:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;14:46:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;15:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;15:25:00;Bönnigheim Schulzentrum;50;0;0
Montag - Freitag Schule;786660;2;15:56:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;16:06:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;16:46:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;17:06:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;18:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;20:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;21:16:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;21:46:00;Brackenheim ZOB;50;0;0
Montag - Freitag Schule;786660;2;23:16:00;Brackenheim ZOB;50;0;0
Samstag;786660;2;06:45:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;08:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;10:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;12:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;14:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;16:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;18:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;20:15:00;Brackenheim ZOB;12;0;0
Samstag;786660;2;22:15:00;Brackenheim ZOB;12;0;0
Sonn-/Feiertag;786660;2;09:15:00;Brackenheim ZOB;16;0;0
Sonn-/Feiertag;786660;2;13:15:00;Brackenheim ZOB;16;0;0
Sonn-/Feiertag;786660;2;17:15:00;Brackenheim ZOB;16;0;0
Sonn-/Feiertag;786660;2;21:15:00;Brackenheim ZOB;16;0;0
