Linie;Richtung;Starthaltenstelle;Abfahrtzeit;Datum;Tagesgruppe;Fahrzeug
312070;1;Waiblingen BajastraÃŸe;09:33;08.02.2024;Schule;WN-OV5020
312070;1;Waiblingen BajastraÃŸe;09:33;23.01.2024;Schule;WN-OV5020
312070;1;Waiblingen BajastraÃŸe;09:38;09.03.2024;Samstag;WN-D740
312070;1;Waiblingen BajastraÃŸe;09:38;17.02.2024;Samstag;WN-D726
312070;1;Waiblingen BajastraÃŸe;09:38;23.03.2024;Samstag;WN-D759
312070;1;Waiblingen BajastraÃŸe;09:38;27.01.2024;Samstag;WN-D730
312070;1;Waiblingen BajastraÃŸe;09:48;01.03.2024;Schule;WN-D744
312070;1;Waiblingen BajastraÃŸe;09:48;05.02.2024;Schule;WN-D726
312070;1;Waiblingen BajastraÃŸe;09:48;05.03.2024;Schule;WN-D755
312070;1;Waiblingen BajastraÃŸe;09:48;07.02.2024;Schule;WN-D759
312070;1;Waiblingen BajastraÃŸe;09:48;07.03.2024;Schule;WN-D716
312070;1;Waiblingen BajastraÃŸe;09:48;08.02.2024;Schule;WN-D730
312070;1;Waiblingen BajastraÃŸe;09:48;10.01.2024;Schule;WN-D744
312070;1;Waiblingen BajastraÃŸe;09:48;11.01.2024;Schule;WN-D744
312070;1;Waiblingen BajastraÃŸe;09:48;16.01.2024;Schule;WN-D745
312070;1;Waiblingen BajastraÃŸe;09:48;19.01.2024;Schule;WN-D716
312070;1;Waiblingen BajastraÃŸe;09:48;19.02.2024;Schule;WN-D744
312070;1;Waiblingen BajastraÃŸe;09:48;20.02.2024;Schule;WN-D740
312070;1;Waiblingen BajastraÃŸe;09:48;20.03.2024;Schule;WN-D730
312070;1;Waiblingen BajastraÃŸe;09:48;21.03.2024;Schule;WN-D755
312070;1;Waiblingen BajastraÃŸe;09:48;22.03.2024;Schule;WN-D716
312070;1;Waiblingen BajastraÃŸe;09:48;23.01.2024;Schule;WN-D705
312070;1;Waiblingen BajastraÃŸe;09:48;25.01.2024;Schule;WN-D726
312070;1;Waiblingen BajastraÃŸe;09:48;28.02.2024;Schule;WN-D730
312070;1;Waiblingen BajastraÃŸe;09:48;29.02.2024;Schule;WN-D716
312070;1;Waiblingen BajastraÃŸe;09:48;31.01.2024;Schule;WN-D744
312070;1;Waiblingen BajastraÃŸe;10:03;05.03.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;07.03.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;08.02.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;12.03.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;14.03.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;22.02.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;27.03.2024;Ferien inkl. Brückentag;WN-OV5020
312070;1;Waiblingen BajastraÃŸe;10:03;28.02.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:03;28.03.2024;Ferien inkl. Brückentag;WN-OV5020
312070;1;Waiblingen BajastraÃŸe;10:03;29.02.2024;Schule;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;02.03.2024;Samstag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;03.03.2024;Sonntag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;04.02.2024;Sonntag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;10.02.2024;Samstag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;10.03.2024;Sonntag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;11.02.2024;Sonntag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;16.03.2024;Samstag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;23.03.2024;Samstag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;24.02.2024;Samstag;WN-OV5219
312070;1;Waiblingen BajastraÃŸe;10:08;25.02.2024;Sonntag;WN-OV5219
